trade_date,ts_code,name,market,exchange,industry,sig_ma,sig_macd,sig_rsi,sig_kdj,sig_boll,close,ma_bfq_5,ma_bfq_10,macd_dif_bfq,macd_dea_bfq,macd_bfq,rsi_bfq_6,rsi_bfq_12,kdj_k_bfq,kdj_d_bfq,boll_mid_bfq
20260128,002813.SZ,路畅科技,主板,SZSE,汽车配件,1,1,1,1,1,27.75,28.96,29.412,-0.156,0.203,-0.72,28.281,38.478,14.96131,23.17566,30.046
20260128,600480.SH,凌云股份,主板,SSE,汽车配件,1,1,1,1,1,11.88,12.202,12.306,0.019,0.075,-0.113,28.286,39.724,36.83685,44.79824,12.324
20260128,300740.SZ,水羊股份,创业板,SZSE,日用化工,1,1,1,1,1,23.26,23.872,24.308,0.397,0.719,-0.644,28.307,43.842,11.08625,18.28467,24.446
20260128,600016.SH,民生银行,主板,SSE,银行,1,1,1,1,1,3.73,3.752,3.762,-0.045,-0.045,-0.001,28.308,33.098,9.78647,15.21051,3.801
20260128,600645.SH,中源协和,主板,SSE,医疗保健,1,1,1,1,1,26.13,26.924,26.926,0.084,0.144,-0.12,28.311,41.048,24.44278,32.65947,26.842
20260128,600211.SH,西藏药业,主板,SSE,生物制药,1,1,1,1,1,42.68,43.75,43.878,0.15,0.286,-0.271,28.317,39.966,22.43066,29.33336,43.963
20260128,002657.SZ,中科金财,主板,SZSE,软件服务,1,1,1,1,1,28.08,29.356,30.217,0.237,0.576,-0.678,28.343,41.43,13.74953,24.10095,30.065
20260128,300355.SZ,蒙草生态,创业板,SZSE,环境保护,1,1,1,1,1,4.03,4.094,4.118,-0.009,0.001,-0.021,28.352,39.221,25.75706,35.1915,4.115
20260128,300884.SZ,狄耐克,创业板,SZSE,IT设备,1,1,1,1,1,15.15,15.558,15.882,0.021,0.272,-0.502,28.371,41.351,15.15164,16.81309,16.388
20260128,601098.SH,中南传媒,主板,SSE,出版业,1,1,1,1,1,11.02,11.172,11.251,-0.047,-0.014,-0.067,28.4,38.364,10.37438,17.49734,11.302
20260128,300690.SZ,双一科技,创业板,SZSE,电气设备,1,1,1,1,1,32.08,33.586,33.86,0.283,0.552,-0.538,28.405,41.232,35.69528,50.50003,33.906
20260128,002858.SZ,力盛体育,主板,SZSE,文教休闲,1,1,1,1,1,15.66,16.236,16.49,0.225,0.363,-0.276,28.411,42.93,29.21874,38.28187,16.218
20260128,300622.SZ,博士眼镜,创业板,SZSE,其他商业,1,1,1,1,1,30.27,32.174,33.383,0.204,0.681,-0.954,28.439,40.183,14.58002,26.1598,33.006
20260128,000801.SZ,四川九洲,主板,SZSE,家用电器,1,1,1,1,1,15.7,16.16,16.394,-0.241,-0.058,-0.365,28.449,36.747,13.79273,16.00901,16.919
20260128,301370.SZ,国科恒泰,创业板,SZSE,医药商业,1,1,1,1,1,11.77,12.11,12.103,0.05,0.113,-0.126,28.455,40.864,24.92221,29.17832,12.173
20260128,688177.SH,百奥泰,科创板,SSE,生物制药,1,1,1,1,1,23.82,24.568,24.66,0.064,0.128,-0.128,28.47,40.226,26.77696,33.16794,24.624
20260128,601519.SH,大智慧,主板,SSE,软件服务,1,1,1,1,1,12.93,13.256,13.523,-0.064,0.096,-0.32,28.48,40.152,9.3085,13.74023,13.842
20260128,600110.SH,诺德股份,主板,SSE,电气设备,1,1,1,1,1,6.83,7.02,7.139,-0.076,-0.012,-0.126,28.494,37.41,25.84785,29.68964,7.268
20260128,002474.SZ,榕基软件,主板,SZSE,软件服务,1,1,1,1,1,8.93,9.344,9.621,-0.227,-0.085,-0.282,28.5,37.065,12.07565,16.76095,9.941
20260128,002117.SZ,东港股份,主板,SZSE,广告包装,1,1,1,1,1,11.67,11.878,11.949,-0.27,-0.215,-0.11,28.5,36.503,19.33495,20.05446,12.279
20260128,300580.SZ,贝斯特,创业板,SZSE,汽车配件,1,1,1,1,1,25.2,26.022,26.284,0.311,0.482,-0.343,28.509,42.903,35.36931,47.66575,26.21
20260128,600828.SH,茂业商业,主板,SSE,百货,1,1,1,1,1,6.07,6.316,6.622,0.048,0.201,-0.305,28.528,41.895,10.51799,18.92006,6.644
20260128,301126.SZ,达嘉维康,创业板,SZSE,医药商业,1,1,1,1,1,12.22,13.398,13.458,0.061,0.192,-0.263,28.529,39.145,39.99735,54.12375,13.375
20260128,002272.SZ,川润股份,主板,SZSE,机械基件,1,1,1,1,1,15.09,15.396,15.791,-0.064,0.162,-0.453,28.547,40.526,17.56123,20.0388,16.293
20260128,600283.SH,钱江水利,主板,SSE,水务,1,1,1,1,1,9.33,9.466,9.483,0.036,0.054,-0.036,28.56,42.618,27.31889,35.27211,9.458
20260128,920579.BJ,机科股份,北交所,BSE,机械基件,1,1,1,1,1,25.1,25.678,25.994,0.001,0.221,-0.44,28.565,40.719,16.52825,18.83493,26.302
20260128,001236.SZ,弘业期货,主板,SZSE,多元金融,1,1,1,1,1,9.98,10.202,10.279,-0.128,-0.062,-0.13,28.596,36.53,21.83131,23.25858,10.528
20260128,688553.SH,汇宇制药-W,科创板,SSE,化学制药,1,1,1,1,1,19.69,20.386,20.63,0.273,0.393,-0.24,28.606,43.666,18.55496,29.33683,20.312
20260128,002733.SZ,雄韬股份,主板,SZSE,电气设备,1,1,1,1,1,20.11,20.98,21.24,0.143,0.21,-0.133,28.62,40.893,40.43256,60.23174,20.795
20260128,002959.SZ,小熊电器,主板,SZSE,家用电器,1,1,1,1,1,43.01,44.21,44.325,0.147,0.163,-0.03,28.636,40.109,30.25327,51.22975,43.758
20260128,600760.SH,中航沈飞,主板,SSE,航空,1,1,1,1,1,55.97,58.104,59.195,0.003,0.536,-1.065,28.638,39.938,14.82497,25.2263,59.405
20260128,603215.SH,比依股份,主板,SSE,家用电器,1,1,1,1,1,20.48,20.944,21.33,-0.053,0.129,-0.364,28.655,40.288,19.58831,26.27396,21.582
20260128,000567.SZ,海德股份,主板,SZSE,多元金融,1,1,1,1,1,5.85,5.964,5.999,-0.191,-0.187,-0.006,28.66,35.661,19.75056,20.21284,6.138
20260128,603317.SH,天味食品,主板,SSE,食品,1,1,1,1,1,12.46,12.912,12.987,0.035,0.087,-0.104,28.667,39.77,26.43244,42.15884,12.896
20260128,301011.SZ,华立科技,创业板,SZSE,文教休闲,1,1,1,1,1,26.18,27.274,27.538,0.334,0.487,-0.305,28.68,42.111,20.88459,33.36714,27.116
20260128,300607.SZ,拓斯达,创业板,SZSE,专用机械,1,1,1,1,1,31.09,32.348,32.715,0.394,0.699,-0.609,28.69,42.649,27.48474,37.36857,32.901
20260128,603258.SH,电魂网络,主板,SSE,互联网,1,1,1,1,1,18.62,19.044,19.358,-0.009,0.106,-0.23,28.709,39.73,14.95891,24.94666,19.331
20260128,000978.SZ,桂林旅游,主板,SZSE,旅游景点,1,1,1,1,1,7.03,7.186,7.245,0.065,0.103,-0.076,28.719,43.536,31.71343,46.98284,7.2
20260128,300299.SZ,富春股份,创业板,SZSE,互联网,1,1,1,1,1,7.05,7.302,7.481,-0.055,0.035,-0.18,28.724,38.74,10.46049,17.25624,7.584
20260128,002197.SZ,证通电子,主板,SZSE,IT设备,1,1,1,1,1,9.28,9.47,9.713,-0.236,-0.11,-0.254,28.751,37.91,14.18527,16.20754,10.112
20260128,301397.SZ,溯联股份,创业板,SZSE,汽车配件,1,1,1,1,1,31.7,32.74,33.063,-0.523,-0.225,-0.596,28.753,36.944,39.19542,53.75232,34.252
20260128,300432.SZ,富临精工,创业板,SZSE,汽车配件,1,1,1,1,1,17.94,18.624,19.243,0.498,0.716,-0.436,28.76,45.185,16.91357,28.41916,18.726
20260128,002313.SZ,日海智能,主板,SZSE,通信设备,1,1,1,1,1,10.03,10.324,10.399,-0.066,-0.028,-0.076,28.768,38.551,22.2251,29.91841,10.464
20260128,301596.SZ,瑞迪智驱,创业板,SZSE,机械基件,1,1,1,1,1,75.6,77.868,79.215,0.605,1.154,-1.099,28.775,41.363,31.71395,40.95554,79.022
20260128,301122.SZ,采纳股份,创业板,SZSE,医疗保健,1,1,1,1,1,28.27,29.806,30.051,0.504,0.616,-0.225,28.777,43.018,37.04728,54.70868,29.209
20260128,300913.SZ,兆龙互连,创业板,SZSE,通信设备,1,1,1,1,1,51.72,54.388,55.139,0.037,0.41,-0.746,28.803,39.963,23.15557,31.75474,54.657
20260128,300568.SZ,星源材质,创业板,SZSE,化工原料,1,1,1,1,1,14.02,14.568,14.885,-0.196,-0.067,-0.257,28.856,37.507,28.90917,34.50291,15.095
20260128,603383.SH,顶点软件,主板,SSE,软件服务,1,1,1,1,1,37.05,37.854,38.44,0.053,0.286,-0.466,28.878,41.192,12.99605,20.8196,38.388
20260128,300546.SZ,雄帝科技,创业板,SZSE,IT设备,1,1,1,1,1,23.98,24.54,24.911,-0.149,0.068,-0.434,28.885,39.861,15.53129,21.25509,25.354
20260128,300860.SZ,锋尚文化,创业板,SZSE,文教休闲,1,1,1,1,1,27.57,28.29,28.47,0.008,0.17,-0.325,28.891,41.356,12.89073,20.40168,28.613
20260128,301339.SZ,通行宝,创业板,SZSE,IT设备,1,1,1,1,1,14.79,15.148,15.238,0.107,0.167,-0.121,28.903,42.687,24.10341,35.17939,15.141
20260128,920436.BJ,大地电气,北交所,BSE,汽车配件,1,1,1,1,1,17.22,17.65,17.712,-0.213,-0.207,-0.012,28.905,37.823,19.25014,28.49033,17.768
20260128,300555.SZ,ST路通,创业板,SZSE,通信设备,1,1,1,1,1,14.43,15.194,15.334,0.273,0.427,-0.309,28.911,42.935,31.38322,47.87626,15.15
20260128,300713.SZ,英可瑞,创业板,SZSE,电气设备,1,1,1,1,1,17.78,18.398,18.441,0.202,0.234,-0.065,28.931,43.404,46.4171,63.25768,18.098
20260128,002394.SZ,联发股份,主板,SZSE,纺织,1,1,1,1,1,14.58,15.158,15.298,0.055,0.414,-0.717,28.935,41.024,10.63365,14.12253,16.251
20260128,600930.SH,华电新能,主板,SSE,新型电力,1,1,1,1,1,6.02,6.052,6.071,-0.1,-0.085,-0.029,28.974,30.966,13.14298,15.61523,6.209
20260128,688755.SH,汉邦科技,科创板,SSE,专用机械,1,1,1,1,1,40.93,41.808,41.84,0.249,0.314,-0.131,28.995,42.691,29.83438,40.56553,41.6
20260128,603657.SH,春光科技,主板,SSE,家用电器,1,1,1,1,1,28.96,30.054,30.408,-0.503,-0.473,-0.06,28.996,37.867,18.95892,29.40816,30.267
20260128,002515.SZ,金字火腿,主板,SZSE,食品,1,1,1,1,1,6.05,6.148,6.186,-0.052,-0.039,-0.026,29.007,38.923,20.56604,23.78681,6.206
20260128,601816.SH,京沪高铁,主板,SSE,铁路,1,1,1,1,1,4.86,4.904,4.937,-0.07,-0.054,-0.032,29.008,32.228,8.38954,11.31619,5.031
20260128,301259.SZ,艾布鲁,创业板,SZSE,环境保护,1,1,1,1,1,32.84,33.812,34.341,-0.173,0.034,-0.415,29.026,39.195,17.68296,24.99778,34.508
20260128,301355.SZ,南王科技,创业板,SZSE,广告包装,1,1,1,1,1,12.99,13.508,13.471,-0.092,-0.047,-0.09,29.043,40.114,39.1289,46.35187,13.52
20260128,300632.SZ,光莆股份,创业板,SZSE,半导体,1,1,1,1,1,14.54,15.112,15.185,0.088,0.176,-0.176,29.046,42.261,41.17041,46.85585,15.16
20260128,603076.SH,乐惠国际,主板,SSE,专用机械,1,1,1,1,1,24.11,24.702,24.712,0.175,0.175,-0.001,29.05,43.656,57.00543,69.30254,24.309
20260128,600643.SH,爱建集团,主板,SSE,多元金融,1,1,1,1,1,5.03,5.088,5.134,-0.114,-0.073,-0.083,29.056,34.367,14.96522,16.2238,5.366
20260128,300333.SZ,兆日科技,创业板,SZSE,IT设备,1,1,1,1,1,10.96,11.202,11.403,-0.056,0.035,-0.183,29.065,39.86,14.66733,18.74973,11.558
20260128,002653.SZ,海思科,主板,SZSE,化学制药,1,1,1,1,1,50.48,50.408,51.792,-1.082,-0.754,-0.656,29.082,36.125,17.02832,20.33198,52.892
20260128,300192.SZ,科德教育,创业板,SZSE,文教休闲,1,1,1,1,1,21.17,21.992,22.68,0.216,0.555,-0.679,29.11,41.928,10.66048,20.83775,22.68
20260128,688036.SH,传音控股,科创板,SSE,通信设备,1,1,1,1,1,60.76,62.092,63.238,-1.824,-1.297,-1.053,29.127,35.369,12.26486,13.74223,65.639
20260128,002790.SZ,瑞尔特,主板,SZSE,家居用品,1,1,1,1,1,8.32,8.624,8.614,-0.058,-0.056,-0.004,29.131,38.57,40.75467,56.52952,8.555
20260128,600658.SH,电子城,主板,SSE,园区开发,1,1,1,1,1,5.29,5.472,5.607,-0.055,0.011,-0.13,29.137,37.978,11.31876,21.08155,5.708
20260128,605369.SH,拱东医疗,主板,SSE,医疗保健,1,1,1,1,1,18.95,19.522,19.46,0.122,0.157,-0.07,29.146,41.73,43.2681,53.04155,19.408
20260128,002759.SZ,天际股份,主板,SZSE,电气设备,1,1,1,1,1,38.07,41.342,41.703,-0.172,0.673,-1.69,29.166,39.37,19.38709,23.29636,44.306
20260128,002006.SZ,精工科技,主板,SZSE,专用机械,1,1,1,1,1,21.69,22.666,22.686,0.096,0.249,-0.306,29.175,40.79,35.84567,46.67548,23.005
20260128,001227.SZ,兰州银行,主板,SZSE,银行,1,1,1,1,1,2.3,2.312,2.312,-0.009,-0.009,-0.001,29.191,36.196,27.50177,28.92364,2.322
20260128,920857.BJ,泓禧科技,北交所,BSE,元器件,1,1,1,1,1,28.86,31.028,31.434,-1.144,-0.653,-0.983,29.195,36.604,26.41432,28.69351,33.112
20260128,600197.SH,伊力特,主板,SSE,白酒,1,1,1,1,1,13.43,13.54,13.611,-0.177,-0.151,-0.052,29.196,32.713,17.82617,20.13011,13.786
20260128,300295.SZ,三六五网,创业板,SZSE,互联网,1,1,1,1,1,12.68,13.07,13.218,-0.065,-0.01,-0.109,29.212,40.379,21.6649,29.99471,13.193
20260128,300504.SZ,天邑股份,创业板,SZSE,通信设备,1,1,1,1,1,14.69,15.09,15.225,0.048,0.147,-0.198,29.234,40.682,32.55692,37.72012,15.233
20260128,920821.BJ,则成电子,北交所,BSE,元器件,1,1,1,1,1,25.63,26.316,26.604,-0.324,-0.19,-0.267,29.26,38.698,18.86104,26.73151,26.785
20260128,603269.SH,海鸥股份,主板,SSE,机械基件,1,1,1,1,1,12.39,12.884,13.093,-0.021,0.116,-0.272,29.264,39.662,22.78958,32.27974,13.231
20260128,600138.SH,中青旅,主板,SSE,旅游景点,1,1,1,1,1,9.72,9.932,10.049,0.015,0.067,-0.104,29.281,40.554,17.36401,28.39456,10.001
20260128,000999.SZ,华润三九,主板,SZSE,中成药,1,1,1,1,1,27.93,28.32,28.412,-0.101,-0.035,-0.131,29.282,36.332,18.59605,24.0009,28.61
20260128,300420.SZ,五洋自控,创业板,SZSE,机械基件,1,1,1,1,1,4.13,4.268,4.283,0.048,0.063,-0.032,29.287,43.321,27.71869,40.90902,4.218
20260128,000860.SZ,顺鑫农业,主板,SZSE,白酒,1,1,1,1,1,14.46,14.606,14.676,-0.117,-0.096,-0.04,29.288,34.45,23.44351,26.53007,14.751
20260128,603778.SH,国晟科技,主板,SSE,电气设备,1,1,1,1,1,15.26,17.456,18.946,0.808,1.792,-1.967,29.306,41.62,18.96898,28.2543,19.416
20260128,688612.SH,威迈斯,科创板,SSE,汽车配件,1,1,1,1,1,32.42,33.454,33.968,0.101,0.313,-0.424,29.337,39.542,30.83267,42.4151,33.918
20260128,300560.SZ,中富通,创业板,SZSE,通信设备,1,1,1,1,1,15.94,16.674,16.961,-0.265,-0.144,-0.241,29.35,39.014,16.66546,25.73423,17.048
20260128,600605.SH,汇通能源,主板,SSE,房产服务,1,1,1,1,1,28.27,29.018,29.182,-0.187,-0.028,-0.319,29.39,38.583,20.87743,29.70823,29.628
20260128,603682.SH,锦和商管,主板,SSE,房产服务,1,1,1,1,1,6.59,6.99,7.033,0.098,0.166,-0.136,29.396,42.058,36.04235,45.83545,6.945
20260128,300075.SZ,数字政通,创业板,SZSE,软件服务,1,1,1,1,1,15.32,15.798,16.114,0.06,0.181,-0.243,29.405,41.066,13.33581,22.27345,16.026
20260128,600103.SH,青山纸业,主板,SSE,造纸,1,1,1,1,1,3.8,3.902,3.928,-0.057,-0.022,-0.07,29.405,38.847,22.13116,24.59412,4.055
20260128,002915.SZ,中欣氟材,主板,SZSE,化工原料,1,1,1,1,1,23.19,24.158,24.439,0.133,0.262,-0.258,29.441,41.158,35.84846,46.51766,24.342
20260128,000513.SZ,丽珠集团,主板,SZSE,化学制药,1,1,1,1,1,35.21,35.906,35.894,0.064,0.119,-0.109,29.441,41.054,28.64907,33.74178,35.892
20260128,300892.SZ,品渥食品,创业板,SZSE,乳制品,1,1,1,1,1,31.7,32.424,32.969,-0.123,0.005,-0.256,29.451,41.132,19.97585,29.18027,32.64
20260128,603586.SH,金麒麟,主板,SSE,汽车配件,1,1,1,1,1,18.97,19.544,19.506,0.202,0.238,-0.073,29.458,43.753,47.82717,63.15768,19.341
20260128,920870.BJ,恒进感应,北交所,BSE,机床制造,1,1,1,1,1,17.86,18.448,18.652,0.044,0.153,-0.218,29.474,40.762,14.16769,22.88701,18.6
20260128,002869.SZ,金溢科技,主板,SZSE,通信设备,1,1,1,1,1,23.13,24.762,24.767,0.08,0.195,-0.228,29.484,38.699,36.23906,49.54776,24.659
20260128,605228.SH,神通科技,主板,SSE,汽车配件,1,1,1,1,1,14.92,15.494,15.657,0.058,0.201,-0.287,29.496,41.06,21.44733,31.34862,15.808
20260128,002365.SZ,永安药业,主板,SZSE,化学制药,1,1,1,1,1,15.12,15.692,15.666,-0.011,-0.003,-0.016,29.543,38.429,39.97912,54.13118,15.596
20260128,001234.SZ,泰慕士,主板,SZSE,服饰,1,1,1,1,1,26.75,27.54,27.724,-0.271,-0.214,-0.114,29.554,37.804,20.26076,24.92366,27.778
20260128,002771.SZ,真视通,主板,SZSE,软件服务,1,1,1,1,1,15.23,15.636,15.712,-0.002,0.043,-0.089,29.572,40.864,22.59776,31.80663,15.686
20260128,000837.SZ,秦川机床,主板,SZSE,机床制造,1,1,1,1,1,12.82,13.196,13.244,0.133,0.189,-0.112,29.574,43.017,33.51203,45.31251,13.207
20260128,603099.SH,长白山,主板,SSE,旅游景点,1,1,1,1,1,43.16,44.514,46.234,-0.71,-0.39,-0.64,29.581,37.996,12.28252,20.82452,45.924
20260128,688566.SH,吉贝尔,科创板,SSE,化学制药,1,1,1,1,1,28.79,29.504,29.603,-0.106,-0.001,-0.211,29.595,38.009,26.05108,31.89039,29.943
20260128,301261.SZ,恒工精密,创业板,SZSE,机械基件,1,1,1,1,1,93.26,98.434,101.671,2.576,4.272,-3.39,29.619,43.708,23.7398,39.63224,101.757
20260128,603636.SH,南威软件,主板,SSE,软件服务,1,1,1,1,1,11.59,11.834,12.148,-0.203,-0.115,-0.176,29.62,38.223,14.30087,22.79633,12.28
20260128,603011.SH,合锻智能,主板,SSE,专用机械,1,1,1,1,1,23.95,25.764,26.824,0.453,1.058,-1.21,29.684,41.45,13.06526,21.49971,26.839
20260128,603610.SH,麒盛科技,主板,SSE,家居用品,1,1,1,1,1,17.44,17.854,18.052,-0.475,-0.344,-0.263,29.728,36.046,26.9706,30.20436,18.74
20260128,688351.SH,微电生理,科创板,SSE,医疗保健,1,1,1,1,1,24.08,24.888,25.494,0.219,0.482,-0.527,29.733,41.714,15.63922,24.35804,25.296
20260128,002086.SZ,东方海洋,主板,SZSE,渔业,1,1,1,1,1,2.28,2.332,2.333,-0.035,-0.034,-0.002,29.761,35.289,13.40903,21.02313,2.353
20260128,300920.SZ,润阳科技,创业板,SZSE,塑料,1,1,1,1,1,41.16,42.434,42.928,0.111,0.538,-0.853,29.765,41.233,19.29656,25.04684,43.872
20260128,002674.SZ,兴业科技,主板,SZSE,纺织,1,1,1,1,1,13.97,14.44,14.646,0.103,0.231,-0.257,29.777,42.542,20.71436,29.58951,14.72
20260128,920091.BJ,大鹏工业,北交所,BSE,专用机械,1,1,1,1,1,77.39,83.89,86.61,0.412,1.634,-2.444,29.784,36.159,14.74895,23.93625,86.723
20260128,002058.SZ,*ST威尔,主板,SZSE,电气设备,1,1,1,1,1,22.18,23.458,23.449,0.099,0.223,-0.249,29.785,39.836,25.7702,36.99043,23.562
20260128,300902.SZ,国安达,创业板,SZSE,专用机械,1,1,1,1,1,21.09,21.896,22.021,-0.101,-0.038,-0.125,29.786,40.397,30.57293,39.70217,21.95
20260128,300995.SZ,奇德新材,创业板,SZSE,塑料,1,1,1,1,1,38.51,40.334,41.083,0.091,0.477,-0.772,29.789,40.122,19.9393,29.54327,41.308
20260128,920223.BJ,荣亿精密,北交所,BSE,机械基件,1,1,1,1,1,21.01,21.432,22.0,-0.543,-0.263,-0.56,29.791,38.026,15.52985,17.38592,22.709
20260128,002812.SZ,恩捷股份,主板,SZSE,电气设备,1,1,1,1,1,48.99,50.736,52.094,-0.636,-0.026,-1.222,29.793,38.238,19.31046,25.27269,53.418
20260128,301539.SZ,宏鑫科技,创业板,SZSE,汽车配件,1,1,1,1,1,21.31,22.134,22.315,0.392,0.487,-0.19,29.813,44.88,40.56476,56.47367,21.734
20260128,002520.SZ,日发精机,主板,SZSE,机床制造,1,1,1,1,1,5.99,6.246,6.247,0.004,0.032,-0.057,29.822,40.051,32.26648,43.1433,6.278
20260128,000868.SZ,安凯客车,主板,SZSE,汽车整车,1,1,1,1,1,4.9,4.998,4.988,-0.025,-0.023,-0.003,29.828,38.492,55.63065,61.09485,5.005
20260128,600405.SH,动力源,主板,SSE,电气设备,1,1,1,1,1,5.44,5.586,5.628,0.055,0.067,-0.022,29.829,44.296,35.46661,52.08256,5.536
20260128,002789.SZ,*ST建艺,主板,SZSE,装修装饰,1,1,1,1,1,9.79,10.108,10.14,-0.029,0.012,-0.08,29.839,41.904,24.10931,33.00992,10.301
20260128,688218.SH,江苏北人,科创板,SSE,专用机械,1,1,1,1,1,22.49,23.294,23.48,0.177,0.279,-0.204,29.846,41.63,33.01884,46.81896,23.316
20260128,002987.SZ,京北方,主板,SZSE,软件服务,1,1,1,1,1,19.45,19.868,20.257,-0.069,0.141,-0.421,29.849,40.301,10.3559,17.52567,20.642
20260128,600545.SH,卓郎智能,主板,SSE,纺织机械,1,1,1,1,1,2.56,2.632,2.638,-0.014,-0.008,-0.011,29.85,39.184,32.60666,42.55738,2.641
20260128,603378.SH,亚士创能,主板,SSE,染料涂料,1,1,1,1,1,6.55,6.902,6.89,-0.012,0.008,-0.041,29.881,39.253,33.91267,52.20215,6.881
20260128,600178.SH,东安动力,主板,SSE,汽车配件,1,1,1,1,1,12.43,12.84,12.883,0.108,0.18,-0.143,29.888,42.998,31.21258,39.24835,12.904
20260128,300822.SZ,贝仕达克,创业板,SZSE,元器件,1,1,1,1,1,16.35,16.766,16.838,-0.01,0.003,-0.026,29.896,41.87,32.25603,38.33202,16.705
20260128,920491.BJ,奥迪威,北交所,BSE,元器件,1,1,1,1,1,28.37,28.882,29.465,-0.144,0.176,-0.64,29.92,39.98,15.74847,16.21451,30.135
20260128,688511.SH,*ST天微,科创板,SSE,元器件,1,1,1,1,1,27.6,28.416,29.337,0.549,1.106,-1.114,29.927,43.646,32.88117,40.84253,29.897
20260128,002093.SZ,国脉科技,主板,SZSE,文教休闲,1,1,1,1,1,11.37,11.616,11.725,-0.111,-0.047,-0.128,29.927,39.454,18.27114,23.48812,11.885
20260128,002337.SZ,赛象科技,主板,SZSE,化工机械,1,1,1,1,1,6.45,6.71,6.676,0.079,0.101,-0.045,29.929,43.135,44.56204,59.89245,6.632
20260128,603630.SH,拉芳家化,主板,SSE,日用化工,1,1,1,1,1,20.82,22.356,22.729,0.377,0.487,-0.222,29.932,41.68,26.04293,44.64498,21.785
20260128,000802.SZ,北京文化,主板,SZSE,影视音像,1,1,1,1,1,4.49,4.588,4.596,-0.068,-0.058,-0.02,29.941,39.532,18.95064,24.944,4.618
20260128,601919.SH,中远海控,主板,SSE,水运,1,1,1,1,1,14.37,14.436,14.48,-0.174,-0.144,-0.059,30.0,33.432,14.6964,16.85071,14.705
20260128,300403.SZ,汉宇集团,创业板,SZSE,家用电器,1,1,1,1,1,13.99,14.53,14.55,0.122,0.17,-0.096,30.015,42.498,40.15595,55.20105,14.49
20260128,002695.SZ,煌上煌,主板,SZSE,食品,1,1,1,1,1,11.77,12.106,12.09,-0.005,0.006,-0.021,30.035,40.417,33.48727,46.78147,12.019
20260128,301479.SZ,弘景光电,创业板,SZSE,元器件,1,1,1,1,1,87.04,89.434,90.723,0.527,1.116,-1.178,30.038,41.568,26.2985,35.5807,90.288
20260128,300203.SZ,聚光科技,创业板,SZSE,电器仪表,1,1,1,1,1,15.95,16.46,16.466,0.095,0.155,-0.12,30.042,42.041,34.09793,41.92484,16.359
20260128,603189.SH,网达软件,主板,SSE,软件服务,1,1,1,1,1,20.13,20.83,21.323,0.096,0.235,-0.277,30.048,41.353,21.42425,34.15725,20.926
20260128,301013.SZ,利和兴,创业板,SZSE,专用机械,1,1,1,1,1,25.28,26.062,27.153,-0.749,-0.36,-0.778,30.072,35.291,18.03532,18.91786,28.179
20260128,920580.BJ,科创新材,北交所,BSE,其他建材,1,1,1,1,1,15.18,15.708,15.917,0.069,0.153,-0.168,30.082,42.331,26.40138,37.57503,15.715
20260128,920152.BJ,昆工科技,北交所,BSE,小金属,1,1,1,1,1,24.93,26.182,26.39,0.06,0.103,-0.087,30.083,41.573,26.11553,40.74448,25.867
20260128,300380.SZ,安硕信息,创业板,SZSE,软件服务,1,1,1,1,1,41.88,42.926,43.589,0.086,0.382,-0.592,30.091,41.777,15.41932,20.86032,43.628
20260128,600933.SH,爱柯迪,主板,SSE,汽车配件,1,1,1,1,1,19.07,19.72,19.913,0.011,0.113,-0.205,30.129,39.578,29.13718,41.80855,19.992
20260128,920475.BJ,三友科技,北交所,BSE,专用机械,1,1,1,1,1,17.26,17.832,17.927,-0.007,0.096,-0.205,30.133,41.871,18.12311,23.44431,17.944
20260128,000997.SZ,新大陆,主板,SZSE,IT设备,1,1,1,1,1,27.96,28.444,28.815,0.421,0.612,-0.382,30.147,46.789,16.93313,26.75046,28.603
20260128,002108.SZ,沧州明珠,主板,SZSE,塑料,1,1,1,1,1,4.86,5.07,5.102,0.036,0.067,-0.06,30.15,41.766,34.78115,50.26166,5.042
20260128,002681.SZ,奋达科技,主板,SZSE,元器件,1,1,1,1,1,6.55,6.726,6.773,-0.024,-0.002,-0.043,30.15,39.752,22.52584,31.37409,6.792
20260128,605296.SH,神农集团,主板,SSE,农业综合,1,1,1,1,1,27.54,28.062,28.311,-0.163,-0.05,-0.224,30.171,37.289,29.26371,31.29429,28.657
20260128,605268.SH,王力安防,主板,SSE,家居用品,1,1,1,1,1,10.77,11.124,11.087,0.071,0.072,-0.002,30.174,42.635,53.45674,70.03857,10.886
20260128,002177.SZ,御银股份,主板,SZSE,其他商业,1,1,1,1,1,7.68,7.892,8.035,0.039,0.218,-0.357,30.177,42.913,11.5016,14.18715,8.579
20260128,688226.SH,威腾电气,科创板,SSE,电气设备,1,1,1,1,1,38.68,40.308,40.981,0.609,0.873,-0.529,30.197,44.007,36.38277,51.7433,39.985
20260128,003025.SZ,思进智能,主板,SZSE,机床制造,1,1,1,1,1,14.61,14.97,14.984,0.206,0.227,-0.043,30.214,46.921,51.53943,67.91981,14.732
20260128,301255.SZ,通力科技,创业板,SZSE,机械基件,1,1,1,1,1,28.97,29.81,29.801,0.322,0.369,-0.094,30.216,44.558,44.70188,60.61076,29.51
20260128,000610.SZ,西安旅游,主板,SZSE,旅游服务,1,1,1,1,1,12.5,12.77,13.027,0.045,0.111,-0.131,30.22,41.251,21.92422,33.67855,12.822
